budget_year,department,account_type,fund_code,account_category,amount
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,8987
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,11280
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,2352
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,29918
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,19785
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,72384
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,4765
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,1810
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,34693
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,1568
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,35287
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,4524
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,603
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,60441
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,784
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,15683
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,9169
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,7178
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,1447
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,2413
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,11400
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,7359
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,6032
FY19-20,Human Services,Expense,2128,Allowances & Premiums,44445
FY19-20,Human Services,Expense,2128,Allowances & Premiums,37993
FY19-20,Human Services,Expense,2128,Allowances & Premiums,1768
FY19-20,Human Services,Expense,2128,Allowances & Premiums,1229
FY19-20,Oakland Public Library,Expense,2148,Allowances & Premiums,1988
FY19-20,Oakland Public Library,Expense,2163,Allowances & Premiums,1527
FY19-20,Fire Department,Expense,2190,Allowances & Premiums,1206
FY19-20,Human Services,Expense,2213,Allowances & Premiums,6164
FY19-20,Police Department,Expense,2216,Allowances & Premiums,36192
FY19-20,Police Department,Expense,2216,Allowances & Premiums,73590
FY19-20,Human Services,Expense,2216,Allowances & Premiums,2997
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,8324
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,3016
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,5655
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,2714
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,11197
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,2997
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,25447
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1301
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,30651
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,7069
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,16907
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,21601
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,2092
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,6616
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,20188
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,6560
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,2262
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,5938
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,10688
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,15437
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,9953
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,7917
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,21941
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,7126
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,11537
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,17870
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,2262
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,8539
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,5655
FY19-20,Oakland Public Library,Expense,2243,Allowances & Premiums,161
FY19-20,Oakland Public Works,Expense,2310,Allowances & Premiums,3016
FY19-20,Oakland Public Works,Expense,2310,Allowances & Premiums,9531
FY19-20,Oakland Public Works,Expense,2310,Allowances & Premiums,164915
FY19-20,Oakland Public Works,Expense,2310,Allowances & Premiums,10918
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2828
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,5655
FY19-20,Police Department,Expense,2416,Allowances & Premiums,24128
FY19-20,Police Department,Expense,2416,Allowances & Premiums,30160
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,3200,Allowances & Premiums,9168
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,27144
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,6032
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,27144
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,3016
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,40957
FY19-20,Oakland Public Works,Expense,7760,Allowances & Premiums,3016
FY19-20,Police Department,Expense,1010,Allowances & Premiums,24853
FY19-20,Police Department,Expense,1010,Allowances & Premiums,10910
FY19-20,Police Department,Expense,1010,Allowances & Premiums,11905
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,19013
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,393885
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,17796
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,12792
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,37222
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,9567
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,24255
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,3529797
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,21356
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,7675
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,27231
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,7049
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,156508
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,8878
FY19-20,Fire Department,Expense,4600,Allowances & Premiums,10678
FY19-20,Mayor,Expense,1010,Allowances & Premiums,2340
FY19-20,City Administrator,Expense,1010,Allowances & Premiums,819
FY19-20,City Administrator,Expense,1010,Allowances & Premiums,1708
FY19-20,City Administrator,Expense,1010,Allowances & Premiums,10686
FY19-20,City Attorney,Expense,1010,Allowances & Premiums,1170
FY19-20,City Attorney,Expense,1010,Allowances & Premiums,2937
FY19-20,Human Resources Management Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Human Resources Management Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,199
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,5850
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,1170
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,995
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,176
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,9360
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1248
FY19-20,Police Department,Expense,1010,Allowances & Premiums,4498
FY19-20,Police Department,Expense,1010,Allowances & Premiums,10894
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1950
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1248
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1170
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1170
FY19-20,Police Department,Expense,1010,Allowances & Premiums,3510
FY19-20,Police Department,Expense,1010,Allowances & Premiums,14040
FY19-20,Police Department,Expense,1010,Allowances & Premiums,20436
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,3120
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,4680
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1170
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1170
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,5538
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Department,Expense,1010,Allowances & Premiums,4160
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,7748
FY19-20,Police Department,Expense,1010,Allowances & Premiums,124
FY19-20,Police Department,Expense,1010,Allowances & Premiums,3848
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,7098
FY19-20,Police Department,Expense,1010,Allowances & Premiums,11518
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2990
FY19-20,Police Department,Expense,1010,Allowances & Premiums,650
FY19-20,Police Department,Expense,1010,Allowances & Premiums,7098
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2600
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1300
FY19-20,Police Department,Expense,1010,Allowances & Premiums,2496
FY19-20,Police Department,Expense,1010,Allowances & Premiums,5928
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,1170
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,6084
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,44200
FY19-20,Fire Department,Expense,1010,Allowances & Premiums,1170
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Allowances & Premiums,1170
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Allowances & Premiums,1755
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Allowances & Premiums,1248
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Allowances & Premiums,913
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Allowances & Premiums,936
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,2340
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,4680
FY19-20,Oakland Public Library,Expense,1010,Allowances & Premiums,1170
FY19-20,Public Ethics Commission,Expense,1010,Allowances & Premiums,2340
FY19-20,Police Commission,Expense,1010,Allowances & Premiums,4680
FY19-20,Human Services,Expense,1010,Allowances & Premiums,2340
FY19-20,Human Services,Expense,1010,Allowances & Premiums,2340
FY19-20,Transportation,Expense,1010,Allowances & Premiums,2340
FY19-20,Transportation,Expense,1010,Allowances & Premiums,34807
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1030,Allowances & Premiums,257
FY19-20,Human Resources Management Department,Expense,1150,Allowances & Premiums,1170
FY19-20,Police Department,Expense,1150,Allowances & Premiums,1170
FY19-20,City Administrator,Expense,1610,Allowances & Premiums,176
FY19-20,Finance Department,Expense,1700,Allowances & Premiums,1170
FY19-20,City Clerk,Expense,1760,Allowances & Premiums,1170
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,1170
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Allowances & Premiums,212
FY19-20,City Administrator,Expense,1870,Allowances & Premiums,176
FY19-20,Finance Department,Expense,2108,Allowances & Premiums,819
FY19-20,Human Services,Expense,2128,Allowances & Premiums,995
FY19-20,Human Services,Expense,2128,Allowances & Premiums,4856
FY19-20,Human Services,Expense,2128,Allowances & Premiums,26961
FY19-20,Human Services,Expense,2128,Allowances & Premiums,536
FY19-20,Human Services,Expense,2128,Allowances & Premiums,9360
FY19-20,Human Services,Expense,2128,Allowances & Premiums,10730
FY19-20,Human Services,Expense,2128,Allowances & Premiums,3920
FY19-20,Human Services,Expense,2128,Allowances & Premiums,3100
FY19-20,Human Services,Expense,2128,Allowances & Premiums,2071
FY19-20,Human Services,Expense,2128,Allowances & Premiums,1439
FY19-20,Human Services,Expense,2128,Allowances & Premiums,2340
FY19-20,Human Services,Expense,2138,Allowances & Premiums,5364
FY19-20,Police Department,Expense,2172,Allowances & Premiums,1248
FY19-20,Finance Department,Expense,2195,Allowances & Premiums,56
FY19-20,Finance Department,Expense,2195,Allowances & Premiums,56
FY19-20,Finance Department,Expense,2195,Allowances & Premiums,40
FY19-20,City Administrator,Expense,2230,Allowances & Premiums,2340
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1989
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1533
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,538
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,2340
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,1170
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,3510
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,3475
FY19-20,Oakland Public Library,Expense,2241,Allowances & Premiums,234
FY19-20,Oakland Public Library,Expense,2243,Allowances & Premiums,2340
FY19-20,Oakland Public Library,Expense,2243,Allowances & Premiums,2340
FY19-20,Oakland Public Library,Expense,2243,Allowances & Premiums,1170
FY19-20,Police Department,Expense,2252,Allowances & Premiums,1300
FY19-20,Police Department,Expense,2252,Allowances & Premiums,527
FY19-20,Police Department,Expense,2252,Allowances & Premiums,1300
FY19-20,Police Department,Expense,2252,Allowances & Premiums,1300
FY19-20,Police Department,Expense,2252,Allowances & Premiums,1950
FY19-20,Police Department,Expense,2252,Allowances & Premiums,650
FY19-20,Police Department,Expense,2252,Allowances & Premiums,650
FY19-20,Human Services,Expense,2252,Allowances & Premiums,2340
FY19-20,Oakland Public Works,Expense,2310,Allowances & Premiums,2340
FY19-20,Police Department,Expense,2411,Allowances & Premiums,650
FY19-20,Fire Department,Expense,2412,Allowances & Premiums,3744
FY19-20,Housing & Community Development,Expense,2413,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,1170
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,5850
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2340
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,8346
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2496
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,4836
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,1248
FY19-20,Transportation,Expense,2415,Allowances & Premiums,1248
FY19-20,Transportation,Expense,2415,Allowances & Premiums,3510
FY19-20,Police Department,Expense,2416,Allowances & Premiums,6240
FY19-20,City Attorney,Expense,3100,Allowances & Premiums,339
FY19-20,Oakland Public Works,Expense,3100,Allowances & Premiums,117
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,2340
FY19-20,Oakland Public Works,Expense,4400,Allowances & Premiums,1248
FY19-20,Finance Department,Expense,4550,Allowances & Premiums,2340
FY19-20,Economic & Workforce Development,Expense,5656,Allowances & Premiums,1170
FY19-20,City Administrator,Expense,7760,Allowances & Premiums,1802
FY19-20,City Administrator,Expense,7760,Allowances & Premiums,1170
FY19-20,City Attorney,Expense,7760,Allowances & Premiums,117
FY19-20,City Attorney,Expense,7760,Allowances & Premiums,117
FY19-20,Oakland Public Works,Expense,7760,Allowances & Premiums,1053
FY19-20,Oakland Public Works,Expense,7760,Allowances & Premiums,2340
FY19-20,Information Technology,Expense,7760,Allowances & Premiums,585
FY19-20,Information Technology,Expense,7760,Allowances & Premiums,585
FY19-20,Transportation,Expense,7760,Allowances & Premiums,1170
FY19-20,Transportation,Expense,5330,Allowances & Premiums,1170
FY19-20,City Administrator,Expense,1010,Allowances & Premiums,955
FY19-20,City Administrator,Expense,1010,Allowances & Premiums,1365
FY19-20,City Attorney,Expense,1010,Allowances & Premiums,1365
FY19-20,City Attorney,Expense,1010,Allowances & Premiums,723
FY19-20,City Attorney,Expense,1010,Allowances & Premiums,1365
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,1366
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,683
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,1160
FY19-20,Finance Department,Expense,1010,Allowances & Premiums,205
FY19-20,Police Department,Expense,1010,Allowances & Premiums,683
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1365
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1365
FY19-20,Police Department,Expense,1010,Allowances & Premiums,683
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1365
FY19-20,Police Department,Expense,1010,Allowances & Premiums,1365
FY19-20,Police Department,Expense,1010,Allowances & Premiums,683
FY19-20,City Administrator,Expense,1610,Allowances & Premiums,205
FY19-20,Economic & Workforce Development,Expense,1770,Allowances & Premiums,683
FY19-20,City Administrator,Expense,1870,Allowances & Premiums,205
FY19-20,Housing & Community Development,Expense,1870,Allowances & Premiums,683
FY19-20,Housing & Community Development,Expense,1870,Allowances & Premiums,1502
FY19-20,Housing & Community Development,Expense,1885,Allowances & Premiums,1229
FY19-20,Housing & Community Development,Expense,2108,Allowances & Premiums,341
FY19-20,Oakland Public Works,Expense,2310,Allowances & Premiums,683
FY19-20,Housing & Community Development,Expense,2413,Allowances & Premiums,341
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,2730
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,683
FY19-20,Planning & Building,Expense,2415,Allowances & Premiums,683
FY19-20,City Attorney,Expense,3100,Allowances & Premiums,642
FY19-20,Economic & Workforce Development,Expense,5613,Allowances & Premiums,683
FY19-20,Finance Department,Expense,7100,Allowances & Premiums,1365
FY19-20,Oakland Public Works,Expense,7760,Allowances & Premiums,683
FY19-20,Finance Department,Revenue,1010,Parking Tax,11461012
FY19-20,Finance Department,Revenue,2252,Parking Tax,10860000
FY19-20,Mayor,Expense,1010,Misc. Personnel Adjustments,177230
FY19-20,City Administrator,Expense,1010,Misc. Personnel Adjustments,50913
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,127387
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,15000
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,40000
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,50000
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,50000
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,15000
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,282129
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,47666
FY19-20,Fire Department,Expense,1010,Misc. Personnel Adjustments,4926
FY19-20,Fire Department,Expense,1010,Misc. Personnel Adjustments,276737
FY19-20,Fire Department,Expense,1010,Misc. Personnel Adjustments,581450
FY19-20,Fire Department,Expense,1010,Misc. Personnel Adjustments,428000
FY19-20,Fire Department,Expense,1010,Misc. Personnel Adjustments,518750
FY19-20,Fire Department,Expense,1010,Misc. Personnel Adjustments,111440
FY19-20,Police Commission,Expense,1010,Misc. Personnel Adjustments,154804
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,City Council,Expense,1010,Misc. Personnel Adjustments,25000
FY19-20,Transportation,Expense,1010,Misc. Personnel Adjustments,33357
FY19-20,City Attorney,Expense,1610,Misc. Personnel Adjustments,14553
FY19-20,City Attorney,Expense,1610,Misc. Personnel Adjustments,-14553
FY19-20,Human Resources Management Department,Expense,1610,Misc. Personnel Adjustments,2876
FY19-20,Human Resources Management Department,Expense,1610,Misc. Personnel Adjustments,-2876
FY19-20,Finance Department,Expense,1610,Misc. Personnel Adjustments,39596
FY19-20,Finance Department,Expense,1610,Misc. Personnel Adjustments,-39596
FY19-20,Oakland Public Works,Expense,1720,Misc. Personnel Adjustments,17098
FY19-20,Oakland Public Works,Expense,1720,Misc. Personnel Adjustments,11440
FY19-20,Oakland Public Works,Expense,1720,Misc. Personnel Adjustments,24282
FY19-20,Housing & Community Development,Expense,2105,Misc. Personnel Adjustments,107402
FY19-20,Housing & Community Development,Expense,2105,Misc. Personnel Adjustments,-107402
FY19-20,Police Department,Expense,2113,Misc. Personnel Adjustments,102569
FY19-20,Police Department,Expense,2113,Misc. Personnel Adjustments,-102569
FY19-20,Police Department,Expense,2113,Misc. Personnel Adjustments,-96421
FY19-20,Police Department,Expense,2113,Misc. Personnel Adjustments,-604444
FY19-20,Fire Department,Expense,2123,Misc. Personnel Adjustments,-558559
FY19-20,Fire Department,Expense,2124,Misc. Personnel Adjustments,438343
FY19-20,Fire Department,Expense,2124,Misc. Personnel Adjustments,-438343
FY19-20,Fire Department,Expense,2124,Misc. Personnel Adjustments,-203751
FY19-20,Fire Department,Expense,2124,Misc. Personnel Adjustments,-469194
FY19-20,Housing & Community Development,Expense,2124,Misc. Personnel Adjustments,-264829
FY19-20,Housing & Community Development,Expense,2124,Misc. Personnel Adjustments,-264829
FY19-20,Human Services,Expense,2128,Misc. Personnel Adjustments,5405
FY19-20,Oakland Public Library,Expense,2148,Misc. Personnel Adjustments,37
FY19-20,Oakland Public Works,Expense,2159,Misc. Personnel Adjustments,-188289
FY19-20,Human Services,Expense,2159,Misc. Personnel Adjustments,-321730
FY19-20,Fire Department,Expense,2160,Misc. Personnel Adjustments,47635
FY19-20,Fire Department,Expense,2160,Misc. Personnel Adjustments,-47635
FY19-20,Fire Department,Expense,2160,Misc. Personnel Adjustments,-436055
FY19-20,Fire Department,Expense,2160,Misc. Personnel Adjustments,-50787
FY19-20,Transportation,Expense,2166,Misc. Personnel Adjustments,-40074
FY19-20,Police Department,Expense,2172,Misc. Personnel Adjustments,4791
FY19-20,Police Department,Expense,2172,Misc. Personnel Adjustments,-4791
FY19-20,Transportation,Expense,2215,Misc. Personnel Adjustments,50134
FY19-20,Transportation,Expense,2216,Misc. Personnel Adjustments,13883
FY19-20,Transportation,Expense,2230,Misc. Personnel Adjustments,9231
FY19-20,Transportation,Expense,2230,Misc. Personnel Adjustments,59399
FY19-20,Transportation,Expense,2230,Misc. Personnel Adjustments,12297
FY19-20,Transportation,Expense,2230,Misc. Personnel Adjustments,9545
FY19-20,Finance Department,Expense,2270,Misc. Personnel Adjustments,-242111
FY19-20,Finance Department,Expense,2270,Misc. Personnel Adjustments,242111
FY19-20,Finance Department,Expense,2270,Misc. Personnel Adjustments,-372296
FY19-20,Finance Department,Expense,2270,Misc. Personnel Adjustments,372296
FY19-20,Oakland Public Works,Expense,2310,Misc. Personnel Adjustments,52113
FY19-20,Fire Department,Expense,3100,Misc. Personnel Adjustments,33849
FY19-20,Oakland Public Works,Expense,3100,Misc. Personnel Adjustments,27752
FY19-20,Oakland Public Works,Expense,3100,Misc. Personnel Adjustments,104876
FY19-20,Oakland Public Works,Expense,3100,Misc. Personnel Adjustments,941
FY19-20,Transportation,Expense,3100,Misc. Personnel Adjustments,8041
FY19-20,Oakland Public Works,Expense,4100,Misc. Personnel Adjustments,52991
FY19-20,Oakland Public Works,Expense,4400,Misc. Personnel Adjustments,19066
FY19-20,Oakland Public Works,Expense,4400,Misc. Personnel Adjustments,22917
FY19-20,Oakland Public Works,Expense,4400,Misc. Personnel Adjustments,21684
FY19-20,Finance Department,Expense,4500,Misc. Personnel Adjustments,3012
FY19-20,Finance Department,Expense,4550,Misc. Personnel Adjustments,30263
FY19-20,Economic & Workforce Development,Expense,5321,Misc. Personnel Adjustments,-104585
FY19-20,Housing & Community Development,Expense,5331,Misc. Personnel Adjustments,-126899
FY19-20,Housing & Community Development,Expense,5331,Misc. Personnel Adjustments,-86008
FY19-20,Housing & Community Development,Expense,5331,Misc. Personnel Adjustments,-186660
FY19-20,Housing & Community Development,Expense,5331,Misc. Personnel Adjustments,-174595
FY19-20,Housing & Community Development,Expense,5331,Misc. Personnel Adjustments,-55286
FY19-20,Economic & Workforce Development,Expense,5613,Misc. Personnel Adjustments,-792959
FY19-20,City Attorney,Expense,7100,Misc. Personnel Adjustments,43357
FY19-20,Finance Department,Expense,7100,Misc. Personnel Adjustments,36542
FY19-20,Finance Department,Expense,7100,Misc. Personnel Adjustments,-36542
FY19-20,Finance Department,Expense,7100,Misc. Personnel Adjustments,36542
FY19-20,Finance Department,Expense,7100,Misc. Personnel Adjustments,197981
FY19-20,Finance Department,Expense,7100,Misc. Personnel Adjustments,4743
FY19-20,Oakland Public Works,Expense,7760,Misc. Personnel Adjustments,133428
FY19-20,Oakland Public Works,Expense,5322,Misc. Personnel Adjustments,-231472
FY19-20,Oakland Public Works,Expense,5322,Misc. Personnel Adjustments,-759074
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,100000
FY19-20,Police Department,Expense,1010,Misc. Personnel Adjustments,100000
