budget_year,department,account_type,fund_code,account_category,amount
FY22-23,City Attorney,Expense,3100,Civilian Salaries,47562
FY22-23,City Attorney,Expense,3100,Civilian Salaries,14126
FY22-23,City Attorney,Expense,3100,Civilian Retirement,29277
FY22-23,City Attorney,Expense,3100,Civilian Fringe Benefits,23089
FY22-23,City Attorney,Expense,3100, Allowances & Premiums,630
FY22-23,City Attorney,Expense,3100, Allowances & Premiums,339
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,1833
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,6263
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,171
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,235
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,128
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,218
FY22-23,City Attorney,Expense,3100,Civilian Salaries,37983
FY22-23,City Attorney,Expense,3100,Civilian Salaries,11282
FY22-23,City Attorney,Expense,3100,Civilian Retirement,23253
FY22-23,City Attorney,Expense,3100,Civilian Fringe Benefits,18439
FY22-23,City Attorney,Expense,3100, Allowances & Premiums,1050
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,1464
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,5002
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,137
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,188
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,102
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,174
FY22-23,City Attorney,Expense,3100,Civilian Salaries,25829
FY22-23,City Attorney,Expense,3100,Civilian Salaries,7672
FY22-23,City Attorney,Expense,3100,Civilian Retirement,15812
FY22-23,City Attorney,Expense,3100,Civilian Fringe Benefits,12540
FY22-23,City Attorney,Expense,3100, Allowances & Premiums,714
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,995
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,3402
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,93
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,128
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,70
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,119
FY22-23,City Attorney,Expense,3100,Civilian Salaries,111036
FY22-23,City Attorney,Expense,3100,Civilian Salaries,32979
FY22-23,City Attorney,Expense,3100,Civilian Retirement,67975
FY22-23,City Attorney,Expense,3100,Civilian Fringe Benefits,53903
FY22-23,City Attorney,Expense,3100, Allowances & Premiums,1403
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,4278
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,14621
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,398
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,549
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,297
FY22-23,City Attorney,Expense,3100,Internal Services & Work Orders,509
FY22-23,City Attorney,Expense,5610,Civilian Salaries,28032
FY22-23,City Attorney,Expense,5610,Civilian Salaries,8326
FY22-23,City Attorney,Expense,5610,Civilian Retirement,17161
FY22-23,City Attorney,Expense,5610,Civilian Fringe Benefits,13609
FY22-23,City Attorney,Expense,5610, Allowances & Premiums,775
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,1030
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,3717
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,103
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,140
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,77
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,130
FY22-23,City Attorney,Expense,5610,Civilian Salaries,66845
FY22-23,City Attorney,Expense,5610,Civilian Salaries,19855
FY22-23,City Attorney,Expense,5610,Civilian Retirement,40923
FY22-23,City Attorney,Expense,5610,Civilian Fringe Benefits,32453
FY22-23,City Attorney,Expense,5610, Allowances & Premiums,1760
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,2428
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,8802
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,240
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,331
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,180
FY22-23,City Attorney,Expense,5610,Internal Services & Work Orders,307
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5613,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,5643,Civilian Salaries,13067
FY22-23,City Attorney,Expense,5643,Civilian Salaries,3881
FY22-23,City Attorney,Expense,5643,Civilian Retirement,7999
FY22-23,City Attorney,Expense,5643,Civilian Fringe Benefits,6344
FY22-23,City Attorney,Expense,5643, Allowances & Premiums,361
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,504
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,1721
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,47
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,65
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,35
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,60
FY22-23,City Attorney,Expense,5643,Civilian Salaries,27441
FY22-23,City Attorney,Expense,5643,Civilian Salaries,8150
FY22-23,City Attorney,Expense,5643,Civilian Retirement,16799
FY22-23,City Attorney,Expense,5643,Civilian Fringe Benefits,13322
FY22-23,City Attorney,Expense,5643, Allowances & Premiums,722
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,1058
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,3614
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,99
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,136
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,74
FY22-23,City Attorney,Expense,5643,Internal Services & Work Orders,126
FY22-23,City Attorney,Expense,5656,Civilian Salaries,9800
FY22-23,City Attorney,Expense,5656,Civilian Salaries,2911
FY22-23,City Attorney,Expense,5656,Civilian Retirement,5999
FY22-23,City Attorney,Expense,5656,Civilian Fringe Benefits,4758
FY22-23,City Attorney,Expense,5656, Allowances & Premiums,271
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,378
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,1291
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,36
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,49
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,27
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,45
FY22-23,City Attorney,Expense,5656,Civilian Salaries,20580
FY22-23,City Attorney,Expense,5656,Civilian Salaries,6113
FY22-23,City Attorney,Expense,5656,Civilian Retirement,12599
FY22-23,City Attorney,Expense,5656,Civilian Fringe Benefits,9991
FY22-23,City Attorney,Expense,5656, Allowances & Premiums,542
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,793
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,2710
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,74
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,102
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,56
FY22-23,City Attorney,Expense,5656,Internal Services & Work Orders,95
FY22-23,City Attorney,Expense,7100, Misc. Personnel Adjustments,43357
FY22-23,City Attorney,Expense,7100,Civilian Salaries,68907
FY22-23,City Attorney,Expense,7100,Civilian Salaries,20467
FY22-23,City Attorney,Expense,7100,Civilian Retirement,42185
FY22-23,City Attorney,Expense,7100,Civilian Fringe Benefits,33452
FY22-23,City Attorney,Expense,7100, Allowances & Premiums,825
FY22-23,City Attorney,Expense,7100,Internal Services & Work Orders,2655
FY22-23,City Attorney,Expense,7100,Internal Services & Work Orders,9074
FY22-23,City Attorney,Expense,7100,Internal Services & Work Orders,247
FY22-23,City Attorney,Expense,7100,Internal Services & Work Orders,341
FY22-23,City Attorney,Expense,7100,Internal Services & Work Orders,185
FY22-23,City Attorney,Expense,7100,Internal Services & Work Orders,316
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Civilian Salaries,137816
FY22-23,City Attorney,Expense,7760,Civilian Salaries,40934
FY22-23,City Attorney,Expense,7760,Civilian Retirement,84370
FY22-23,City Attorney,Expense,7760,Civilian Fringe Benefits,66906
FY22-23,City Attorney,Expense,7760, Allowances & Premiums,1650
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,5309
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,18147
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,494
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,681
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,369
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,631
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,0
FY22-23,City Attorney,Expense,7760,Civilian Salaries,146116
FY22-23,City Attorney,Expense,7760,Civilian Salaries,43400
FY22-23,City Attorney,Expense,7760,Civilian Retirement,89452
FY22-23,City Attorney,Expense,7760,Civilian Fringe Benefits,70934
FY22-23,City Attorney,Expense,7760, Allowances & Premiums,2154
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,5629
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,19240
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,524
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,722
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,391
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,669
FY22-23,City Attorney,Expense,7760,Civilian Salaries,22872
FY22-23,City Attorney,Expense,7760,Civilian Salaries,6793
FY22-23,City Attorney,Expense,7760,Civilian Retirement,14002
FY22-23,City Attorney,Expense,7760,Civilian Fringe Benefits,11104
FY22-23,City Attorney,Expense,7760, Allowances & Premiums,546
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,882
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,3012
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,82
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,113
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,62
FY22-23,City Attorney,Expense,7760,Internal Services & Work Orders,105
FY22-23,City Auditor,Expense,1010,Civilian Salaries,919907
FY22-23,City Auditor,Expense,1010,Civilian Salaries,219410
FY22-23,City Auditor,Expense,1010,Civilian Retirement,537759
FY22-23,City Auditor,Expense,1010,Civilian Fringe Benefits,426171
FY22-23,City Auditor,Expense,1010, Allowances & Premiums,15000
FY22-23,City Auditor,Expense,1010,Services & Supplies,11250
FY22-23,City Auditor,Expense,1010,Services & Supplies,2600
FY22-23,City Auditor,Expense,1010,Services & Supplies,8923
FY22-23,City Auditor,Expense,1010,Services & Supplies,1315
FY22-23,City Auditor,Expense,1010,Services & Supplies,250
FY22-23,City Auditor,Expense,1010,Services & Supplies,345
FY22-23,City Auditor,Expense,1010,Services & Supplies,2914
FY22-23,City Auditor,Expense,1010,Services & Supplies,3240
FY22-23,City Auditor,Expense,1010,Services & Supplies,840
FY22-23,City Auditor,Expense,1010,Services & Supplies,300
FY22-23,City Auditor,Expense,1010,Services & Supplies,100
FY22-23,City Auditor,Expense,1010,Contract Services,400
FY22-23,City Auditor,Expense,1010,Contract Services,550
FY22-23,City Auditor,Expense,1010,Contract Services,14000
FY22-23,City Auditor,Expense,1010,Travel & Education,942
FY22-23,City Auditor,Expense,1010,Travel & Education,180
FY22-23,City Auditor,Expense,1010,Travel & Education,525
FY22-23,City Auditor,Expense,1010,Travel & Education,40
FY22-23,City Auditor,Expense,1010,Travel & Education,270
FY22-23,City Auditor,Expense,1010,Travel & Education,17270
FY22-23,City Auditor,Expense,1010,Travel & Education,27855
FY22-23,City Auditor,Expense,1010,Travel & Education,136
FY22-23,City Auditor,Expense,1010,Travel & Education,515
FY22-23,City Auditor,Expense,1010,Travel & Education,550
FY22-23,City Auditor,Expense,1010,Internal Services & Work Orders,34000
FY22-23,City Auditor,Expense,1010,Internal Services & Work Orders,222318
FY22-23,City Auditor,Expense,1010,Internal Services & Work Orders,3164
FY22-23,City Auditor,Expense,1010,Internal Services & Work Orders,4360
FY22-23,City Auditor,Expense,1010,Internal Services & Work Orders,4254
FY22-23,City Auditor,Expense,1010,Internal Services & Work Orders,4041
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,2072
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,17292
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,193
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,266
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,525
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,247
FY22-23,City Clerk,Expense,1010,Civilian Salaries,390927
FY22-23,City Clerk,Expense,1010,Civilian Salaries,116112
FY22-23,City Clerk,Expense,1010,Civilian Overtime,12277
FY22-23,City Clerk,Expense,1010,Civilian Retirement,239323
FY22-23,City Clerk,Expense,1010,Civilian Fringe Benefits,189785
FY22-23,City Clerk,Expense,1010, Allowances & Premiums,2772
FY22-23,City Clerk,Expense,1010,Services & Supplies,2960
FY22-23,City Clerk,Expense,1010,Services & Supplies,780
FY22-23,City Clerk,Expense,1010,Services & Supplies,810
FY22-23,City Clerk,Expense,1010,Services & Supplies,2180
FY22-23,City Clerk,Expense,1010,Services & Supplies,4480
FY22-23,City Clerk,Expense,1010,Services & Supplies,2400
FY22-23,City Clerk,Expense,1010,Services & Supplies,800
FY22-23,City Clerk,Expense,1010,Services & Supplies,2660
FY22-23,City Clerk,Expense,1010,Contract Services,5240
FY22-23,City Clerk,Expense,1010,Contract Services,1140
FY22-23,City Clerk,Expense,1010,Travel & Education,700
FY22-23,City Clerk,Expense,1010,Travel & Education,660
FY22-23,City Clerk,Expense,1010,Travel & Education,270
FY22-23,City Clerk,Expense,1010,Travel & Education,1080
FY22-23,City Clerk,Expense,1010,Travel & Education,380
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,15060
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,125724
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,1402
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,1931
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,3815
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,1790
FY22-23,City Clerk,Expense,1010,Civilian Salaries,72045
FY22-23,City Clerk,Expense,1010,Civilian Salaries,21398
FY22-23,City Clerk,Expense,1010,Civilian Retirement,44105
FY22-23,City Clerk,Expense,1010,Civilian Fringe Benefits,34975
FY22-23,City Clerk,Expense,1010,Services & Supplies,420
FY22-23,City Clerk,Expense,1010,Services & Supplies,520
FY22-23,City Clerk,Expense,1010,Services & Supplies,1680
FY22-23,City Clerk,Expense,1010,Services & Supplies,1020
FY22-23,City Clerk,Expense,1010,Services & Supplies,1770
FY22-23,City Clerk,Expense,1010,Contract Services,90
FY22-23,City Clerk,Expense,1010,Contract Services,760
FY22-23,City Clerk,Expense,1010,Travel & Education,440
FY22-23,City Clerk,Expense,1010,Travel & Education,180
FY22-23,City Clerk,Expense,1010,Travel & Education,720
FY22-23,City Clerk,Expense,1010,Travel & Education,250
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,2776
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,23170
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,259
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,356
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,704
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,330
FY22-23,City Clerk,Expense,1010,Civilian Salaries,89324
FY22-23,City Clerk,Expense,1010,Civilian Salaries,26531
FY22-23,City Clerk,Expense,1010,Civilian Retirement,54683
FY22-23,City Clerk,Expense,1010,Civilian Fringe Benefits,43365
FY22-23,City Clerk,Expense,1010,Services & Supplies,1100
FY22-23,City Clerk,Expense,1010,Services & Supplies,580
FY22-23,City Clerk,Expense,1010,Services & Supplies,1390
FY22-23,City Clerk,Expense,1010,Services & Supplies,4700
FY22-23,City Clerk,Expense,1010,Services & Supplies,2200
FY22-23,City Clerk,Expense,1010,Services & Supplies,1980
FY22-23,City Clerk,Expense,1010,Contract Services,150
FY22-23,City Clerk,Expense,1010,Contract Services,850
FY22-23,City Clerk,Expense,1010,Contract Services,4750
FY22-23,City Clerk,Expense,1010,Contract Services,5220
FY22-23,City Clerk,Expense,1010,Travel & Education,490
FY22-23,City Clerk,Expense,1010,Travel & Education,200
FY22-23,City Clerk,Expense,1010,Travel & Education,810
FY22-23,City Clerk,Expense,1010,Travel & Education,280
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,2174
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,18146
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,203
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,279
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,551
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,259
FY22-23,City Clerk,Expense,1010, Misc. Personnel Adjustments,0
FY22-23,City Clerk,Expense,1010,Civilian Salaries,135984
FY22-23,City Clerk,Expense,1010,Civilian Salaries,40390
FY22-23,City Clerk,Expense,1010,Civilian Retirement,83250
FY22-23,City Clerk,Expense,1010,Civilian Fringe Benefits,66014
FY22-23,City Clerk,Expense,1010,Services & Supplies,1830
FY22-23,City Clerk,Expense,1010,Services & Supplies,720
FY22-23,City Clerk,Expense,1010,Services & Supplies,1690
FY22-23,City Clerk,Expense,1010,Services & Supplies,1400
FY22-23,City Clerk,Expense,1010,Services & Supplies,320
FY22-23,City Clerk,Expense,1010,Services & Supplies,2440
FY22-23,City Clerk,Expense,1010,Contract Services,130
FY22-23,City Clerk,Expense,1010,Contract Services,1050
FY22-23,City Clerk,Expense,1010,Travel & Education,610
FY22-23,City Clerk,Expense,1010,Travel & Education,250
FY22-23,City Clerk,Expense,1010,Travel & Education,990
FY22-23,City Clerk,Expense,1010,Travel & Education,350
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,6339
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,52920
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,590
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,813
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,1606
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,754
FY22-23,City Clerk,Expense,1010,Services & Supplies,928435
FY22-23,City Clerk,Expense,1010,Contract Services,22500
FY22-23,City Clerk,Expense,1010,Contract Services,14380
FY22-23,City Clerk,Expense,1010,Contract Services,10210
FY22-23,City Clerk,Expense,1010,Contract Services,52956
FY22-23,City Clerk,Expense,1010,Contract Services,67760
FY22-23,City Clerk,Expense,1010,Contract Services,10340
FY22-23,City Clerk,Expense,1610,Civilian Salaries,29513
FY22-23,City Clerk,Expense,1610,Civilian Salaries,8767
FY22-23,City Clerk,Expense,1610,Civilian Retirement,18069
FY22-23,City Clerk,Expense,1610,Civilian Fringe Benefits,14328
FY22-23,City Clerk,Expense,1610, Allowances & Premiums,420
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,1137
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,9493
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,106
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,146
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,289
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,136
FY22-23,City Clerk,Expense,1610,Civilian Salaries,6497
FY22-23,City Clerk,Expense,1610,Civilian Salaries,1930
FY22-23,City Clerk,Expense,1610,Civilian Retirement,3978
FY22-23,City Clerk,Expense,1610,Civilian Fringe Benefits,3154
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,251
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,2090
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,24
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,33
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,64
FY22-23,City Clerk,Expense,1610,Internal Services & Work Orders,30
FY22-23,City Clerk,Expense,1760,Civilian Salaries,39647
FY22-23,City Clerk,Expense,1760,Civilian Salaries,11776
FY22-23,City Clerk,Expense,1760,Civilian Retirement,24271
FY22-23,City Clerk,Expense,1760,Civilian Fringe Benefits,19246
FY22-23,City Clerk,Expense,1760, Allowances & Premiums,1008
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,1528
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,12751
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,143
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,196
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,387
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,182
FY22-23,City Clerk,Expense,2244,Contract Services,0
FY22-23,City Clerk,Expense,1010,Civilian Salaries,200095
FY22-23,City Clerk,Expense,1010,Civilian Salaries,59433
FY22-23,City Clerk,Expense,1010,Civilian Retirement,125454
FY22-23,City Clerk,Expense,1010,Civilian Fringe Benefits,97140
FY22-23,City Clerk,Expense,1010, Allowances & Premiums,6262
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,4323
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,36090
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,403
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,555
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,1096
FY22-23,City Clerk,Expense,1010,Internal Services & Work Orders,514
FY22-23,City Clerk,Expense,1760,Civilian Salaries,441569
FY22-23,City Clerk,Expense,1760,Civilian Salaries,131157
FY22-23,City Clerk,Expense,1760,Civilian Retirement,271897
FY22-23,City Clerk,Expense,1760,Civilian Fringe Benefits,214374
FY22-23,City Clerk,Expense,1760, Allowances & Premiums,458
FY22-23,City Clerk,Expense,1760, Allowances & Premiums,2866
FY22-23,City Clerk,Expense,1760,Services & Supplies,1675
FY22-23,City Clerk,Expense,1760,Services & Supplies,278
FY22-23,City Clerk,Expense,1760,Services & Supplies,150
FY22-23,City Clerk,Expense,1760,Services & Supplies,974
FY22-23,City Clerk,Expense,1760,Services & Supplies,500
FY22-23,City Clerk,Expense,1760,Services & Supplies,111
FY22-23,City Clerk,Expense,1760,Services & Supplies,17612
FY22-23,City Clerk,Expense,1760,Services & Supplies,52500
FY22-23,City Clerk,Expense,1760,Services & Supplies,500
FY22-23,City Clerk,Expense,1760,Services & Supplies,180
FY22-23,City Clerk,Expense,1760,Services & Supplies,100
FY22-23,City Clerk,Expense,1760,Services & Supplies,3720
FY22-23,City Clerk,Expense,1760,Services & Supplies,350
FY22-23,City Clerk,Expense,1760,Services & Supplies,42808
FY22-23,City Clerk,Expense,1760,Contract Services,62903
FY22-23,City Clerk,Expense,1760,Contract Services,500
FY22-23,City Clerk,Expense,1760,Contract Services,5000
FY22-23,City Clerk,Expense,1760,Travel & Education,400
FY22-23,City Clerk,Expense,1760,Travel & Education,350
FY22-23,City Clerk,Expense,1760,Travel & Education,100
FY22-23,City Clerk,Expense,1760,Travel & Education,100
FY22-23,City Clerk,Expense,1760,Travel & Education,640
FY22-23,City Clerk,Expense,1760,Travel & Education,200
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,20396
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,170273
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,1898
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,2616
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,5167
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,2424
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,9180
FY22-23,City Clerk,Revenue,1760,Service Charges,1462432
FY22-23,City Clerk,Expense,1760,Services & Supplies,0
FY22-23,City Clerk,Expense,1760,Services & Supplies,0
FY22-23,City Clerk,Expense,1760,Services & Supplies,0
FY22-23,City Clerk,Expense,1760,Services & Supplies,0
FY22-23,City Clerk,Expense,1760,Services & Supplies,151
FY22-23,City Clerk,Expense,1760,Services & Supplies,0
FY22-23,City Clerk,Expense,1760,Services & Supplies,0
FY22-23,City Clerk,Expense,1760,Contract Services,0
FY22-23,City Clerk,Expense,1760,Contract Services,9161
FY22-23,City Clerk,Expense,1760,Travel & Education,14707
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,1515
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,12644
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,141
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,195
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,384
FY22-23,City Clerk,Expense,1760,Internal Services & Work Orders,180
FY22-23,City Clerk,Revenue,1760,Service Charges,120000
FY22-23,City Clerk,Expense,2999,Services & Supplies,4725
FY22-23,City Clerk,Expense,2999,Services & Supplies,14600
FY22-23,City Clerk,Expense,2999,Services & Supplies,24340
FY22-23,City Clerk,Expense,2999,Services & Supplies,20000
FY22-23,City Clerk,Expense,2999,Services & Supplies,10262
FY22-23,City Clerk,Expense,2999,Services & Supplies,5315
FY22-23,City Clerk,Expense,2999,Contract Services,174548
FY22-23,City Clerk,Expense,2999,Contract Services,3210
FY22-23,City Clerk,Expense,2999,Contract Services,3000
FY22-23,City Clerk,Revenue,2999,Service Charges,0
FY22-23,City Clerk,Revenue,2999,Transfers from Fund Balance,260000
FY22-23,City Council,Expense,1010, Misc. Personnel Adjustments,0
FY22-23,City Council,Expense,1010,Civilian Salaries,160491
FY22-23,City Council,Expense,1010,Civilian Salaries,47669
FY22-23,City Council,Expense,1010,Civilian Retirement,98251
FY22-23,City Council,Expense,1010,Civilian Fringe Benefits,77913
FY22-23,City Council,Expense,1010, Misc. Personnel Adjustments,25000
FY22-23,City Council,Expense,1010,Services & Supplies,3000
FY22-23,City Council,Expense,1010,Services & Supplies,15000
FY22-23,City Council,Expense,1010,Services & Supplies,26020
FY22-23,City Council,Expense,1010,Services & Supplies,9000
FY22-23,City Council,Expense,1010,Services & Supplies,1400
FY22-23,City Council,Expense,1010,Contract Services,94436
FY22-23,City Council,Expense,1010,Contract Services,500
FY22-23,City Council,Expense,1010,Contract Services,600
FY22-23,City Council,Expense,1010,Contract Services,2000
FY22-23,City Council,Expense,1010,Travel & Education,250
