FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,Agency,Agency Name,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Character Class,Class Description,Account Description,Operating or Non,FY2016 Budget
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,15938
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,2200
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52010028,52,Professional Services,MISCELLANEOUS SRVCS CONTRACTS ,Operating,457000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52070004,52,Professional Services,"WATER, SEWER & REFUSE         ",Operating,265
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52280019,52,Professional Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,137885
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52280022,52,Professional Services,CHARGEBACK FUEL               ,Operating,106126
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52340013,52,Professional Services,NONTARGET REPAIR LABOR        ,Operating,4411
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,Operating,489
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Operating,450
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,Operating,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Operating,700
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53010013,53,Materials and Supplies,NON-CAPITAL OFFICE MACHINES   ,Operating,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53010016,53,Materials and Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,255
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Operating,1437
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,17798
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53040025,53,Materials and Supplies,SMALL TOOLS & MINOR EQUIP     ,Operating,2200
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Operating,665
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,Operating,490
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Operating,540
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-198207
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,11558850
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,397513
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,Operating,280731
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,1771804
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,1485613
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,59797
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51510004,51,Personnel Services,EMPLOYEE PARKING              ,Operating,1920
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,5054
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52010040,52,Professional Services,SECURITY SYSTEMS              ,Operating,165
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52040013,52,Professional Services,INVESTIGATIVE SERV            ,Operating,3200
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52070001,52,Professional Services,ELECTRICITY                   ,Operating,4877
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52070004,52,Professional Services,"WATER, SEWER & REFUSE         ",Operating,9600
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52070007,52,Professional Services,NATURAL GAS                   ,Operating,5015
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52070010,52,Professional Services,TELEPHONE                     ,Operating,4100
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52130001,52,Professional Services,MEMBERSHIPS                   ,Operating,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52280019,52,Professional Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,114355
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52280022,52,Professional Services,CHARGEBACK FUEL               ,Operating,134062
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340013,52,Professional Services,NONTARGET REPAIR LABOR        ,Operating,10133
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340019,52,Professional Services,BUILDING MAINTENANCE          ,Operating,9081
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340028,52,Professional Services,CUSTODIAL SERVICE             ,Operating,50000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,Operating,228
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52400007,52,Professional Services,OTHER EQUIPMENT RENTAL        ,Operating,78971
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52550451,52,Professional Services,YOUNG WOMEN'S CHRIST          ,Operating,50000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Operating,106207
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,Operating,16400
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53010016,53,Materials and Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,6651
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Operating,17847
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,2515
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53040025,53,Materials and Supplies,SMALL TOOLS & MINOR EQUIP     ,Operating,3000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Operating,7920
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-88788
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,4693675
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,43880
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,Operating,53232
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,745924
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,455551
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,14384
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,825
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52010025,52,Professional Services,BOTTLED GAS                   ,Operating,1390
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52010028,52,Professional Services,MISCELLANEOUS SRVCS CONTRACTS ,Operating,71
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52040004,52,Professional Services,PROFESSIONAL SVC-MEDICAL      ,Operating,41
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52130001,52,Professional Services,MEMBERSHIPS                   ,Operating,2100
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52280019,52,Professional Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,29347
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52280022,52,Professional Services,CHARGEBACK FUEL               ,Operating,30831
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52290010,52,Professional Services,CHARGEBACK-POSTAGE            ,Operating,7209
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340013,52,Professional Services,NONTARGET REPAIR LABOR        ,Operating,1655
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340016,52,Professional Services,MACHINERY AND EQUIPMENT MTCE  ,Operating,28200
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340019,52,Professional Services,BUILDING MAINTENANCE          ,Operating,4170
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,Operating,2
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52400007,52,Professional Services,OTHER EQUIPMENT RENTAL        ,Operating,9982
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Operating,36814
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52890002,52,Professional Services,SHIPPING / FREIGHT            ,Operating,498
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Operating,4816
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,276
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040025,53,Materials and Supplies,SMALL TOOLS & MINOR EQUIP     ,Operating,2500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Operating,30000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53160004,53,Materials and Supplies,UNIFORMS & EQUIPMENT          ,Operating,776
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53160010,53,Materials and Supplies,FINGERPRINT SUPPLIES          ,Operating,6000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,Operating,1950
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Operating,54513
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-102317
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,5952888
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,252881
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,Operating,150586
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,909884
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,761349
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,29616
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,3747
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52010040,52,Professional Services,SECURITY SYSTEMS              ,Operating,275
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52040004,52,Professional Services,PROFESSIONAL SVC-MEDICAL      ,Operating,993
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52049002,52,Professional Services,EMPLOYEE TUITION REIMBURSEMENT,Operating,15000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52280019,52,Professional Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,66918
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52280022,52,Professional Services,CHARGEBACK FUEL               ,Operating,59924
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340013,52,Professional Services,NONTARGET REPAIR LABOR        ,Operating,3723
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340019,52,Professional Services,BUILDING MAINTENANCE          ,Operating,600
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,Operating,5
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52400007,52,Professional Services,OTHER EQUIPMENT RENTAL        ,Operating,139
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Operating,516
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,620
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-17331
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,1014810
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,9499
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,Operating,15675
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,148428
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,129957
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,5321
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,825
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52280019,52,Professional Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,21758
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52280022,52,Professional Services,CHARGEBACK FUEL               ,Operating,23388
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52340013,52,Professional Services,NONTARGET REPAIR LABOR        ,Operating,1655
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52340019,52,Professional Services,BUILDING MAINTENANCE          ,Operating,2233
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,Operating,2
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Operating,12794
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,Operating,3000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Operating,967
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,276
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,Operating,5130
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Operating,35910
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-4322
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,204238
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,1999
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,45096
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,11859
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,52070007,52,Professional Services,NATURAL GAS                   ,Operating,7
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,52280019,52,Professional Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,3795
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,52280022,52,Professional Services,CHARGEBACK FUEL               ,Operating,4521
