FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,Agency,Agency Name,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Character Class,Class Description,Account Description,Operating or Non,FY2016 Budget
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,719.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51000010,51,Personnel Services,BUDGET-OTHER FRINGE BUDGET    ,,3967.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,54040007,54,Capital Purchase,CONSTRUCTION IN PROGRESS      ,,500000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,54040007,54,Capital Purchase,CONSTRUCTION IN PROGRESS      ,,225000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,,125000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,,150000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52340019,52,Professional Services,BUILDING MAINTENANCE          ,,150000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52040046,52,Professional Services,PROFESSIONAL SERVICES-OTHER   ,,20000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52049001,52,Professional Services,EMPLOYEE TRAINING             ,,10000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52049002,52,Professional Services,EMPLOYEE TUITION REIMBURSEMENT,,4000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52280007,52,Professional Services,CHARGEBACK-RISK MANAGEMENT    ,,17069.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52280007,52,Professional Services,CHARGEBACK-RISK MANAGEMENT    ,,544275.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,,70000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,54040007,54,Capital Purchase,CONSTRUCTION IN PROGRESS      ,,2000000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52010028,52,Professional Services,MISCELLANEOUS SRVCS CONTRACTS ,,150000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,53010013,53,Materials and Supplies,NON-CAPITAL OFFICE MACHINES   ,,50000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51010008,51,Personnel Services,OVERTIME WAGES - FIRE         ,,192793.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51010008,51,Personnel Services,OVERTIME WAGES - FIRE         ,,953409.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51010008,51,Personnel Services,OVERTIME WAGES - FIRE         ,,272429.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51000013,51,Personnel Services,BUDGET-SALARY RESERVE         ,,466.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51010001,51,Personnel Services,SALARIES AND WAGES            ,,203027.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,30848.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,15667.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51010001,51,Personnel Services,SALARIES AND WAGES            ,,837945.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,20632.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,113032.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,118456.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,14018.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51000010,51,Personnel Services,BUDGET-OTHER FRINGE BUDGET    ,,12432.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51000013,51,Personnel Services,BUDGET-SALARY RESERVE         ,,385974.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51010001,51,Personnel Services,SALARIES AND WAGES            ,,1629321.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51010010,51,Personnel Services,ACCRUED LEAVE PAYOUT          ,,38375.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,37794.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,256157.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,256793.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,31812.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500201,FIRE SUPRESSION OPERATIONS,45002,Fire Operations,51000016,51,Personnel Services,BUDGET-RECRUIT OVERAGES       ,,45900.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51000010,51,Personnel Services,BUDGET-OTHER FRINGE BUDGET    ,,18025.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51010001,51,Personnel Services,SALARIES AND WAGES            ,,8185233.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51010010,51,Personnel Services,ACCRUED LEAVE PAYOUT          ,,108728.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,190535.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,1323905.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,1287052.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,164284.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500203,EMERGENCY MEDICAL SERVICES,45002,Fire Operations,51000016,51,Personnel Services,BUDGET-RECRUIT OVERAGES       ,,321300.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51000010,51,Personnel Services,BUDGET-OTHER FRINGE BUDGET    ,,5150.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51010001,51,Personnel Services,SALARIES AND WAGES            ,,2835677.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51010010,51,Personnel Services,ACCRUED LEAVE PAYOUT          ,,41008.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,82214.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,445815.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,440130.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,55197.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500204,OPERATIONS TRAINING,45002,Fire Operations,51000016,51,Personnel Services,BUDGET-RECRUIT OVERAGES       ,,91800.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500301,PUBLIC SAFETY EDUCATION,45003,Fire Prevention,51010001,51,Personnel Services,SALARIES AND WAGES            ,,672952.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500301,PUBLIC SAFETY EDUCATION,45003,Fire Prevention,51010010,51,Personnel Services,ACCRUED LEAVE PAYOUT          ,,80417.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500301,PUBLIC SAFETY EDUCATION,45003,Fire Prevention,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,3528.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500301,PUBLIC SAFETY EDUCATION,45003,Fire Prevention,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,92744.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500301,PUBLIC SAFETY EDUCATION,45003,Fire Prevention,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,93330.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500301,PUBLIC SAFETY EDUCATION,45003,Fire Prevention,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,11504.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51010001,51,Personnel Services,SALARIES AND WAGES            ,,94631.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,12526.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,5494.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,1438.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51010001,51,Personnel Services,SALARIES AND WAGES            ,,362569.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,1800.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,46372.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,50266.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500302,PREVENTION INSPECTION AND CODE,45003,Fire Prevention,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,5752.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500303,FIRE INVESTIGATIONS,45003,Fire Prevention,51010001,51,Personnel Services,SALARIES AND WAGES            ,,182848.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500303,FIRE INVESTIGATIONS,45003,Fire Prevention,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,23186.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500303,FIRE INVESTIGATIONS,45003,Fire Prevention,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,25227.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500303,FIRE INVESTIGATIONS,45003,Fire Prevention,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,2876.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51010001,51,Personnel Services,SALARIES AND WAGES            ,,113066.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,25052.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,6565.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51130007,51,Personnel Services,TOOL ALLOWANCE                ,,700.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51010001,51,Personnel Services,SALARIES AND WAGES            ,,98490.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,,1200.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,11593.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,13754.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,,1438.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,,2445638.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52010028,52,Professional Services,MISCELLANEOUS SRVCS CONTRACTS ,,20000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52340001,52,Professional Services,OUTSOURCED REPAIRS            ,,200000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,,150000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,,850000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,53160001,53,Materials and Supplies,PROTECTIVE CLOTHING           ,,100000.000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,53160016,53,Materials and Supplies,BREATHING AIR EQUIP           ,,30000.000
750,SPECIAL PURPOSE               ,1631,FIRE STATION-RSTR             ,450,Fire,4507005,FIRE SPECIAL PURPOSE EXPENSES,45070,Fire Special Purpose,54010001,54,Capital Purchase,LAND                          ,,2766.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,52890005,52,Professional Services,CAR WASH & FUEL SERVICE CHRGES,,13129.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,52340016,52,Professional Services,MACHINERY AND EQUIPMENT MTCE  ,,89000.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,,4420.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,,2500.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52070001,52,Professional Services,ELECTRICITY                   ,,39920.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,52070001,52,Professional Services,ELECTRICITY                   ,,8880.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52340001,52,Professional Services,OUTSOURCED REPAIRS            ,,74882.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,,-1480.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,,-36688.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500313,GEN SVCS FLEET SVCS SUPPORT,35003,General Services Fleet Svcs,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,,-4250.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,,-6438.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500313,GEN SVCS FLEET SVCS SUPPORT,35003,General Services Fleet Svcs,52010007,52,Professional Services,MAINTENANCE SERVICES CONTRACT ,,20704.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500313,GEN SVCS FLEET SVCS SUPPORT,35003,General Services Fleet Svcs,52010028,52,Professional Services,MISCELLANEOUS SRVCS CONTRACTS ,,126144.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52010001,52,Professional Services,MANAGEMENT CONTRACT           ,,196256.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52049001,52,Professional Services,EMPLOYEE TRAINING             ,,5000.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,,4000.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500313,GEN SVCS FLEET SVCS SUPPORT,35003,General Services Fleet Svcs,52049001,52,Professional Services,EMPLOYEE TRAINING             ,,665.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500313,GEN SVCS FLEET SVCS SUPPORT,35003,General Services Fleet Svcs,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,,696.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,52049001,52,Professional Services,EMPLOYEE TRAINING             ,,2334.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,,341.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,51010022,51,Personnel Services,SALARY ADJUSTMENTS            ,,9236.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52890020,52,Professional Services,WRECKER CHARGES               ,,47000.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52130004,52,Professional Services,SUBSCRIPTIONS                 ,,1000.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,52290020,52,Professional Services,CHARGEBACK-NATURAL GAS        ,,10715.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500313,GEN SVCS FLEET SVCS SUPPORT,35003,General Services Fleet Svcs,52010001,52,Professional Services,MANAGEMENT CONTRACT           ,,8864.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52340028,52,Professional Services,CUSTODIAL SERVICE             ,,4900.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52070010,52,Professional Services,TELEPHONE                     ,,2000.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52400010,52,Professional Services,COPIER LEASE                  ,,8340.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,53040001,53,Materials and Supplies,JANITOR SUPPLIES              ,,2525.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52280001,52,Professional Services,CHARGEBACK-ADMIN SRVCS        ,,69607.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500315,GEN SVCS FLEET REFUELING,35003,General Services Fleet Svcs,52290020,52,Professional Services,CHARGEBACK-NATURAL GAS        ,,23256.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52340039,52,Professional Services,COPIER MAINTENANCE AND OVERAGE,,1260.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,,181753.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,,2475.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51010001,51,Personnel Services,SALARIES AND WAGES            ,,69707.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,,10021.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,,4295.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,51010001,51,Personnel Services,SALARIES AND WAGES            ,,1732703.000
350,FLEET SERVICES                ,0455,FLEET SERVICES                ,350,General Services,3500312,GEN SVCS VEHICLE & EQUIP MAINT,35003,General Services Fleet Svcs,51010007,51,Personnel Services,OVERTIME WAGES                ,,15008.000
